,Date,LocationID,PU_passenger,PUTripDistance_count,PickUp_count,PU_fare,DO_passenger,DOTripDistance_count,DO_fare,DropOff_count
911,2021-08,233,53940.0,98677.72,39392,431377.42,61278.0,287246.45,465987.59,44447
912,2021-08,234,106209.0,171186.22,76183,804461.68,92176.0,230328.38999999998,659194.57,66479
913,2021-08,236,140685.0,389441.33,103301,1037684.29,144082.0,344801.86,1023828.11,104974
914,2021-08,237,168577.0,237527.94,122467,1149908.39,146598.0,299807.17,959155.36,107057
915,2021-08,238,78230.0,211508.01,58614,654634.57,84102.0,258171.11,708950.64,61695
916,2021-08,239,105522.0,241836.72,76311,819984.73,100786.0,525895.1,793401.64,73095
917,2021-08,243,752.0,4205.07,782,18602.29,7614.0,52654.85,167775.6,5745
918,2021-08,244,4488.0,159329.97,3882,74442.22,14893.0,83460.26,280616.56,11556
919,2021-08,246,53274.0,94623.69,37013,425927.7,64885.0,111536.68000000001,512430.73,45997
920,2021-08,249,83374.0,153257.64,59635,675241.55,68323.0,191462.58,521040.36,48752
921,2021-08,261,18675.0,193036.15,12627,202210.2,16260.0,56046.62,198514.3,11252
922,2021-08,262,47256.0,195809.27000000002,35573,405160.33,54829.0,201539.11000000002,469188.04,40047
923,2021-08,263,85166.0,569112.71,62488,676987.8,81139.0,280964.99,644322.14,59415
924,2021-09,4,4543.0,142468.02000000002,4225,65516.020000000004,17213.0,40878.4,175112.05,12949
925,2021-09,12,1742.0,4889.7300000000005,1095,18831.329999999998,2198.0,5562.16,22287.76,1349
926,2021-09,13,25620.0,81709.87,18097,308239.78,32176.0,106849.04,399689.18,22765
927,2021-09,24,14187.0,30531.239999999998,10834,139639.29,15650.0,36716.84,151491.59,11500
928,2021-09,41,14492.0,121976.63,11618,152853.39,28977.0,125693.45,327568.43,21884
929,2021-09,42,5399.0,320332.48,5079,81113.7,18885.0,277532.77999999997,281906.1,14772
930,2021-09,43,75649.0,117834.56999999999,50996,574192.35,58009.0,88316.98,429094.05,39667
931,2021-09,45,5030.0,112805.36,3859,64500.72,10035.0,27307.83,114702.34,7216
932,2021-09,48,120453.0,397442.36,87260,1046187.26,108341.0,388147.28,944672.1799999999,77135
933,2021-09,50,31097.0,64758.35,23915,292042.29,45349.0,160577.97,383539.5,33316
934,2021-09,68,102189.0,512158.7,73671,908280.71,95953.0,241100.69,820093.75,69545
935,2021-09,74,16288.0,109197.73000000001,12816,174879.41999999998,34209.0,399646.92,355631.51,26029
936,2021-09,75,33483.0,174085.39,25985,333703.14,56159.0,200341.38,516168.1,42388
937,2021-09,79,112662.0,538282.04,81987,991383.11,90604.0,189842.63,809659.41,65549
938,2021-09,87,23591.0,95149.97,17796,303967.47,29011.0,123328.51,393194.58,21576
939,2021-09,88,11251.0,37984.22,8081,142872.81,13747.0,51158.93,184065.82,10040
940,2021-09,90,77593.0,130810.53,56463,627147.41,57697.0,174803.56,460302.45,42145
941,2021-09,100,65504.0,116393.04,47209,551381.84,56240.0,219345.36000000002,464766.18,40227
942,2021-09,107,99208.0,275519.7,72900,827714.76,79789.0,140150.03,1464942.57,58761
943,2021-09,113,56892.0,311909.64,41802,486388.0,52103.0,98128.79,452963.65,38427
944,2021-09,114,49555.0,92358.22,35136,420429.8,42845.0,181705.0,362148.25,30512
945,2021-09,116,4496.0,91506.78,3837,63237.13,11881.0,51086.62,184825.12,9056
946,2021-09,120,67.0,169.22,32,726.26,142.0,713.58,2410.36,96
947,2021-09,125,23465.0,91095.59,16730,215557.22999999998,20343.0,49199.5,204005.87,14595
948,2021-09,127,289.0,2150.38,320,8782.67,2934.0,94569.12,71355.87,2288
949,2021-09,128,23.0,173.11,30,676.62,147.0,1154.87,3807.66,128
950,2021-09,137,54258.0,108286.42,40980,485143.19,54938.0,367636.95,462900.85,41680
951,2021-09,140,81067.0,164327.82,61247,749174.89,81064.0,447826.96,708195.68,61068
952,2021-09,141,111955.0,247894.53,82196,1700928.9,112414.0,527586.8099999999,859118.38,82204
953,2021-09,142,129016.0,240350.26,93782,1031722.53,110576.0,177771.85,846651.86,80655
954,2021-09,143,52155.0,150254.56,38938,439394.45,62606.0,112156.14,520460.11,46385
955,2021-09,144,34854.0,72100.54000000001,24938,330283.7,38751.0,81926.76,378563.46,27401
956,2021-09,148,40603.0,98955.69,29619,416883.08,43432.0,223140.52,454359.72,30964
957,2021-09,151,40908.0,80245.31,30551,370080.78,42007.0,145538.8,376505.13,30805
958,2021-09,152,3486.0,9626.1,2819,40612.95,6561.0,201543.04,83245.6,5011
959,2021-09,153,42.0,591.5,72,2320.57,192.0,1930.6499999999999,6493.8,174
960,2021-09,158,29973.0,133759.85,21437,273734.67,42441.0,80221.73,364230.87,29944
961,2021-09,161,135669.0,305813.43,98643,1100633.28,125813.0,279514.35,977684.64,92413
962,2021-09,162,122661.0,213338.36,90426,1006116.75,98973.0,176101.21,799540.39,73156
963,2021-09,163,106281.0,185032.04,76769,889005.29,92670.0,161717.35,760779.66,66895
964,2021-09,164,83766.0,149048.05,60383,704873.88,78105.0,234308.29,663957.71,55310
965,2021-09,166,24749.0,67576.19,18907,255876.51,32561.0,85366.72,347158.97,24491
966,2021-09,170,123165.0,218920.14,90929,1039786.88,119035.0,584712.5599999999,953727.42,88008
967,2021-09,186,131246.0,335756.84,96520,1158817.48,90298.0,259769.18,706910.58,65728
968,2021-09,194,232.0,1305.33,202,6234.49,1622.0,7128.24,27743.06,1160
969,2021-09,202,140.0,1307.72,159,5340.08,2105.0,9890.37,36056.07,1531
970,2021-09,209,7352.0,24897.45,5569,96377.7,10549.0,38359.46,142851.49,7805
971,2021-09,211,30144.0,163556.29,21674,276192.3,37881.0,77539.46,353170.35,26703
972,2021-09,224,6107.0,43447.729999999996,4925,64782.22,15111.0,148434.25,140132.0,11032
973,2021-09,229,87353.0,342043.12,63815,680740.5,86022.0,141126.43,674235.95,62755
974,2021-09,230,105602.0,219584.92,74179,973727.5599999999,97350.0,212377.08,905240.9,66845
975,2021-09,231,59636.0,145714.23,43856,619361.22,62644.0,397462.21,683968.4,45534
976,2021-09,232,6765.0,89525.44,5434,91769.11,20879.0,183849.61000000002,243428.91,15540
977,2021-09,233,52036.0,442856.55000000005,38153,448112.11,59503.0,106031.44,486459.57,43455
978,2021-09,234,111401.0,182068.73,80886,898069.91,96047.0,619100.67,726729.72,70006
979,2021-09,236,175866.0,346488.85,129247,1370357.83,177735.0,561059.95,1301622.81,130087
980,2021-09,237,195519.0,278355.44,143713,1431453.09,171182.0,321469.86,1217510.1300000001,126008
981,2021-09,238,89946.0,299985.29,66864,768457.21,96762.0,345896.79,822679.98,71033
982,2021-09,239,116211.0,303621.66000000003,85002,941702.54,110975.0,198388.33,893658.77,81017
983,2021-09,243,637.0,147755.05,730,17697.15,7835.0,52432.12,167804.71,5958
984,2021-09,244,4241.0,17892.18,3696,71961.96,14307.0,179999.05,272438.82,11331
985,2021-09,246,61093.0,124149.23999999999,43453,524824.73,74575.0,394745.99,621028.85,53958
986,2021-09,249,90924.0,247576.74000000002,65125,759711.71,74067.0,162217.95,584470.46,53236
987,2021-09,261,19648.0,94840.78,13553,226843.76,17204.0,473144.0,222857.77,12041
988,2021-09,262,53239.0,190194.53,39702,467593.19,62104.0,123721.5,535283.86,45661
989,2021-09,263,90200.0,169161.46,66439,748084.57,87432.0,256085.35,710425.56,63919
990,2021-10,4,5702.0,96636.29000000001,4956,71558.31999999999,20186.0,116789.51,200092.68,15018
991,2021-10,12,2181.0,6054.72,1336,23750.82,2474.0,6131.2,24765.39,1472
992,2021-10,13,27630.0,189375.62999999998,19557,332886.18,36734.0,124360.02,464562.67,25985
993,2021-10,24,15643.0,272652.5,11804,149993.97,17969.0,41177.19,172248.83,13219
994,2021-10,41,14945.0,256807.56,11672,150408.03,32058.0,605691.17,358499.81,23988
995,2021-10,42,4814.0,196928.1,4349,68801.87,19648.0,255154.84,288594.16,15296
996,2021-10,43,93047.0,498640.81000000006,62436,699467.49,70743.0,105697.4,518633.01,48287
997,2021-10,45,5623.0,16301.24,4262,70476.63,11285.0,117032.1,130190.69,8094
998,2021-10,48,146777.0,502778.13,104979,1252371.96,128433.0,421407.98,1132717.61,90943
999,2021-10,50,37331.0,74065.34,28128,341974.75,53012.0,98064.36,448608.21,38977
1000,2021-10,68,117405.0,218344.98,84424,1053015.61,114090.0,334359.24,973367.43,82137
1001,2021-10,74,14561.0,249590.89,11415,151175.63,36529.0,91848.49,373217.76,27625
1002,2021-10,75,35303.0,166040.41999999998,26884,337487.81,63351.0,470224.27999999997,561200.88,46882
1003,2021-10,79,136861.0,452819.5,98642,1169058.3,108930.0,302766.74,951458.22,77938
1004,2021-10,87,26460.0,86899.31,19560,329578.93,32545.0,117991.18,429702.68,24104
1005,2021-10,88,12514.0,41393.88,8839,156815.35,15118.0,56355.19,200592.11,10833
1006,2021-10,90,87432.0,145316.12,64117,721032.84,67290.0,347529.36,539967.4,49224
1007,2021-10,100,75236.0,133643.33000000002,54007,634330.6,66016.0,153554.57,563606.42,46710
1008,2021-10,107,115575.0,377998.65,84640,945313.8099999999,95990.0,574916.87,769628.64,70130
1009,2021-10,113,67805.0,180814.75,49427,577692.0700000001,62437.0,113064.07,536533.27,45556
1010,2021-10,114,60129.0,108292.58,42273,503373.1,49200.0,87410.78,421653.69,35045
1011,2021-10,116,4173.0,152322.7,3525,56558.71,12691.0,177068.02000000002,196859.83,9642
1012,2021-10,120,28.0,138.92000000000002,20,768.66,101.0,647.84,2023.82,80
1013,2021-10,125,25415.0,85253.32,18401,233660.3,22285.0,85360.97,223837.35,15996
1014,2021-10,127,253.0,327292.13,286,7535.9800000000005,3178.0,126166.11,74494.92,2441
1015,2021-10,128,37.0,194.57999999999998,33,1010.07,143.0,958.13,3264.58,113
1016,2021-10,137,63807.0,123690.87,47984,556940.08,66172.0,176478.47,542369.3,49801
1017,2021-10,140,93565.0,384227.29,69835,836242.99,94831.0,657521.0800000001,806327.25,71001
1018,2021-10,141,132360.0,318908.49,97164,1023938.29,134499.0,292348.97000000003,1011545.82,98236
1019,2021-10,142,156848.0,254202.62,113565,1228399.81,137599.0,332288.44,1048383.26,99786
1020,2021-10,143,60333.0,202011.98,45413,508631.08,73759.0,412862.93,611335.33,54343
1021,2021-10,144,40486.0,451319.47000000003,28463,369294.76,43599.0,90206.4,419155.69,30245
1022,2021-10,148,49603.0,316763.81000000006,35478,481495.42,50532.0,113474.21,509253.0,35323
1023,2021-10,151,44702.0,131934.05000000002,33692,400792.3,47488.0,490980.0,425347.99,34880
1024,2021-10,152,3328.0,8959.9,2666,37659.72,6849.0,22348.83,86789.79,5217
1025,2021-10,153,42.0,444.22,61,1942.44,182.0,1741.38,5857.55,154
1026,2021-10,158,37398.0,75073.45999999999,26412,342884.07,50458.0,94547.67,438586.41,35346
1027,2021-10,161,181392.0,489496.89,130499,1483940.78,157847.0,687799.05,1241652.56,116190
1028,2021-10,162,149752.0,474598.38,109861,1235711.97,121613.0,300315.07,977584.12,89769
1029,2021-10,163,133092.0,227205.05,95589,1105568.67,112222.0,297791.21,922090.35,80947
1030,2021-10,164,102376.0,179018.5,73584,859337.83,93262.0,329490.25,799765.7000000001,66117
1031,2021-10,166,26622.0,251956.51,20087,268919.32,36486.0,191351.44,373597.37,27148
1032,2021-10,170,146319.0,341973.0,107440,1209662.43,140158.0,392371.25,1114462.97,102861
1033,2021-10,186,150178.0,265844.1,110092,1325463.59,105691.0,450243.34,840586.87,76498
1034,2021-10,194,165.0,829.57,137,4648.99,966.0,3968.71,14922.73,705
1035,2021-10,202,144.0,852.05,157,3504.94,2254.0,10416.56,37261.89,1676
1036,2021-10,209,8409.0,26524.22,6214,104323.95999999999,12131.0,45984.52,159662.31,8773
1037,2021-10,211,34420.0,145519.96,24608,316234.27,41305.0,109879.4,396236.88,29162
1038,2021-10,224,7048.0,15569.91,5552,70546.0,17575.0,37405.7,163352.92,13054
1039,2021-10,229,103914.0,241351.03999999998,76326,807763.66,104657.0,319914.66,797232.55,76022
1040,2021-10,230,135793.0,279875.1,93729,1250505.48,128939.0,485502.73000000004,1197432.69,87317
1041,2021-10,231,66354.0,349940.39999999997,48833,686010.11,70945.0,268170.67,772010.05,51484
1042,2021-10,232,6793.0,210888.06999999998,5509,92206.4,24325.0,157227.15000000002,270994.48,17850
1043,2021-10,233,62274.0,169632.76,45816,536764.08,72726.0,516190.78,595108.72,53075
1044,2021-10,234,131780.0,212468.87,95184,1064821.41,114107.0,174687.43,873879.5599999999,82924
1045,2021-10,236,211065.0,719459.15,154751,1632579.96,219695.0,579147.14,1588440.14,160061
1046,2021-10,237,236669.0,584036.84,172928,1694723.8599999999,208444.0,269945.27999999997,1440059.17,152610
1047,2021-10,238,103091.0,365961.45999999996,76697,868926.89,113997.0,217151.96,967918.22,83739
1048,2021-10,239,140194.0,332801.39,101573,1109164.53,135585.0,867053.04,1085121.02,98242
1049,2021-10,243,629.0,3129.68,601,13834.57,8449.0,189259.44999999998,182106.37,6495
1050,2021-10,244,3765.0,313144.67,3156,60563.1,15158.0,82817.76,280508.98,11804
1051,2021-10,246,69134.0,499742.71,49212,604769.5,83514.0,434285.11,697323.37,60413
1052,2021-10,249,110060.0,255100.15,78638,921730.0599999999,86530.0,388735.92,690660.46,62136
1053,2021-10,261,21567.0,61833.84,14678,247542.45,19746.0,70423.85,257732.81,13816
1054,2021-10,262,63258.0,121551.2,47315,544158.81,74036.0,236245.43000000002,642914.21,54439
1055,2021-10,263,105115.0,192367.58000000002,77298,856489.84,104774.0,425896.5,836490.27,76546
1056,2021-11,4,4488.0,13667.09,4167,62350.31,18181.0,43190.45,183234.51,13772
1057,2021-11,12,1835.0,23352.39,1106,20000.51,2588.0,7154.17,27164.440000000002,1559
1058,2021-11,13,27405.0,178781.31,19476,338746.71,36795.0,144862.25,468109.01,25776
1059,2021-11,24,14487.0,31274.77,11217,142509.51,17516.0,41616.94,169972.92,13056
1060,2021-11,41,14109.0,73238.75,11249,147336.64,31531.0,181309.63999999998,352791.08,23686
1061,2021-11,42,4332.0,227872.43000000005,3941,62725.49,19186.0,476436.5199999999,275567.95,14914
1062,2021-11,43,92244.0,140948.88999999998,62551,713505.4,71305.0,209332.58000000002,532056.45,48598
1063,2021-11,45,5619.0,17821.22,4175,68358.29000000001,11462.0,52575.950000000004,128980.74,8194
1064,2021-11,48,147927.0,377416.52,105898,1282802.56,132525.0,266472.98,1199860.08,92587
1065,2021-11,50,34335.0,322818.36000000004,26291,318238.68,50263.0,177858.17,426338.74,37140
1066,2021-11,68,120580.0,243362.55,85997,1075637.08,116717.0,235786.44,1005130.75,83270
1067,2021-11,74,13571.0,384701.86000000004,10815,144003.43,35436.0,334733.02999999997,360019.11,26888
1068,2021-11,75,32869.0,70101.64,25371,317360.64,60820.0,354054.09,546395.64,45755
1069,2021-11,79,125027.0,479853.23,90089,1084029.48,100014.0,197690.33,876411.74,71613
1070,2021-11,87,21645.0,181731.64,16369,283085.99,29311.0,181655.27,404500.7,21638
1071,2021-11,88,12168.0,41460.18,8491,153273.69,15738.0,61337.83,214295.72,11354
1072,2021-11,90,81181.0,136661.34,59850,668533.63,64209.0,247102.32,518119.08,46930
1073,2021-11,100,81694.0,145313.79,58026,695526.66,70507.0,366660.64,623745.19,49673
1074,2021-11,107,112099.0,268192.51,82509,933633.15,93699.0,433049.54,755314.51,68677
1075,2021-11,113,64018.0,112264.3,47019,548432.7,58642.0,291191.25,519397.74,43303
1076,2021-11,114,58813.0,107759.2,41768,497004.26,47352.0,85614.82,403115.68,33363
1077,2021-11,116,3808.0,76327.19,3234,53056.53,12060.0,98340.38,187854.92,9179
1078,2021-11,120,14.0,138.57,23,744.2,143.0,813.45,2652.13,98
1079,2021-11,125,24773.0,120042.91,17870,230796.97,21888.0,54463.98,225143.93,15567
1080,2021-11,127,246.0,150804.3,239,6522.45,3145.0,181519.55,74796.37,2462
1081,2021-11,128,22.0,264.32,32,932.04,163.0,1340.33,4274.389999999999,138
1082,2021-11,137,58975.0,116222.18000000001,44465,520936.15,61681.0,363166.39,505759.0,46552
1083,2021-11,140,93107.0,882561.3800000001,70000,845481.33,94895.0,461757.29000000004,826332.49,71854
1084,2021-11,141,127644.0,242462.35,94742,1001443.96,132483.0,322458.85,1005807.91,96943
1085,2021-11,142,158399.0,472372.83,114436,1242786.35,135691.0,406894.17,1044480.02,98637
1086,2021-11,143,59863.0,113830.76,45222,504433.54,73776.0,342697.08999999997,619227.06,55033
1087,2021-11,144,39024.0,352157.25,27593,362526.81,42627.0,99995.2,417454.33,29609
1088,2021-11,148,46373.0,182446.92,32946,451860.05,48245.0,217347.5,497273.09,33690
1089,2021-11,151,44020.0,435180.48,33483,395756.15,47474.0,99458.71,427030.72,35167
1090,2021-11,152,3349.0,8525.92,2666,36685.19,6595.0,21953.43,84088.02,5073
1091,2021-11,153,16.0,349.15,43,1385.84,102.0,1343.22,4518.28,119
1092,2021-11,158,35605.0,88086.22,25378,326016.01,47875.0,261886.04,420651.4,33960
1093,2021-11,161,200332.0,347805.21,142504,1681052.36,179261.0,625992.73,1452679.77,129527
1094,2021-11,162,154275.0,369262.95,112477,1302116.53,127260.0,422834.71,1066121.43,93595
1095,2021-11,163,142938.0,246843.61,101992,1205459.08,119357.0,351424.83999999997,1005162.17,85564
1096,2021-11,164,105556.0,254705.16,75240,897928.71,98592.0,366604.7,880843.88,69161
1097,2021-11,166,24808.0,180950.02,19197,258587.1,34917.0,93240.39,375800.36,26301
1098,2021-11,170,142620.0,403971.5,104979,1219013.4,138917.0,248702.21,1147458.06,101858
1099,2021-11,186,153973.0,271654.21,112229,1355930.03,106922.0,416831.65,858793.94,76746
1100,2021-11,194,168.0,856.4399999999999,157,5569.55,685.0,3064.7400000000002,11229.53,497
1101,2021-11,202,101.0,849.78,130,3667.95,2115.0,110395.78,35846.02,1566
1102,2021-11,209,7408.0,32319.77,5523,95720.75,11967.0,159927.06,163165.26,8693
1103,2021-11,211,35497.0,69661.57,25089,322743.96,42135.0,179228.33000000002,400787.51,29573
1104,2021-11,224,6379.0,116639.3,5278,68887.1,17476.0,37857.19,161447.81,12929
1105,2021-11,229,100678.0,173910.81,74484,799233.0599999999,101732.0,389446.77,805405.72,74485
1106,2021-11,230,154378.0,421321.52,105552,1436056.04,147338.0,315743.16,1397087.73,98359
1107,2021-11,231,63941.0,287214.51999999996,47206,666968.07,67874.0,331221.63999999996,759620.75,49520
1108,2021-11,232,7081.0,179247.03999999998,5445,90889.8,24047.0,109815.54000000001,266521.83,17329
1109,2021-11,233,59287.0,202012.84999999998,43633,528996.35,70555.0,131993.9,600220.56,51820
1110,2021-11,234,124465.0,279043.25,90137,1007216.76,109357.0,248669.88999999998,845492.77,79527
1111,2021-11,236,215097.0,592444.74,158412,1676162.4,221712.0,460961.63,1628886.02,162762
1112,2021-11,237,241101.0,595536.24,176829,1751978.3,212653.0,521353.89999999997,1499915.15,156179
1113,2021-11,238,101433.0,412339.51999999996,76183,863522.26,113173.0,478789.56,967597.85,83377
1114,2021-11,239,140356.0,602459.76,102078,1124211.01,136328.0,477777.19,1104534.49,99086
1115,2021-11,243,569.0,3254.98,580,14338.41,8743.0,56277.69,179525.68,6419
1116,2021-11,244,3628.0,39040.44,3044,58109.9,14840.0,134616.63,276001.02,11550
1117,2021-11,246,69369.0,127229.94,49528,606916.13,83744.0,270146.1,683182.18,60262
1118,2021-11,249,104432.0,185983.38,74886,868602.79,81469.0,136224.95,648610.42,58438
1119,2021-11,261,22378.0,67930.68,15296,265704.82,21113.0,80792.4,283086.75,14558
1120,2021-11,262,60508.0,437043.36,46051,532700.5,72939.0,241581.69999999998,634772.86,53650
1121,2021-11,263,100483.0,541516.4600000001,74422,820588.71,100596.0,188325.23,818808.72,73974
1122,2021-12,4,3707.0,118600.44,3433,53296.2,16824.0,39524.66,164503.97,12558
1123,2021-12,12,2479.0,6562.59,1452,25133.0,3486.0,9024.51,33491.42,1979
1124,2021-12,13,28252.0,203116.86000000002,19185,333736.75,38708.0,306461.68,462131.97,25807
1125,2021-12,24,14061.0,263237.59,10782,133420.64,16603.0,89056.19,155022.99,12411
1126,2021-12,41,13738.0,30024.420000000002,10713,135772.57,30546.0,261581.34,328455.57,22769
1127,2021-12,42,4453.0,76192.69,3915,56988.71,19303.0,153581.45,267594.23,14778
1128,2021-12,43,89281.0,391112.24000000005,59587,676913.14,69904.0,335823.56,506175.4,46701
1129,2021-12,45,5829.0,265881.10000000003,4148,67650.7,11509.0,30396.19,124477.15,7904
1130,2021-12,48,149660.0,288884.98,104919,1294304.81,133235.0,535998.88,1244825.74,90966
1131,2021-12,50,30165.0,174383.31000000003,23097,277789.64,46461.0,84227.89,388932.15,33957
1132,2021-12,68,117875.0,360698.95,82393,1042943.39,113391.0,456928.66,951725.5,78966
1133,2021-12,74,13152.0,113890.14,10165,128902.31999999999,34298.0,186849.04,329156.07,25731
1134,2021-12,75,31817.0,292028.94,24362,291183.46,58416.0,218384.97,504144.73000000004,43959
1135,2021-12,79,106450.0,246690.81,76661,916809.11,87324.0,261222.09,748958.43,62137
1136,2021-12,87,21250.0,175501.44,15556,273667.22,27905.0,176466.65,377635.46,19980
1137,2021-12,88,12967.0,63656.94,8758,159287.47,15746.0,60168.58,205672.22,10852
1138,2021-12,90,73154.0,123314.69,53598,601121.67,56808.0,99615.82,453588.49,41123
1139,2021-12,100,81316.0,362139.01,55433,692926.37,73779.0,130784.16,636941.17,49131
1140,2021-12,107,104388.0,202908.93,76057,861177.38,85743.0,199367.95,673018.58,62006
1141,2021-12,113,58060.0,99445.97,42032,481851.60000000003,52816.0,238004.31999999998,448214.6,38232
1142,2021-12,114,51024.0,362376.01,35969,427485.1,40741.0,72458.43,336921.69,28733
1143,2021-12,116,4033.0,37962.96,3243,51692.01,12142.0,99488.92,180021.68,9138
1144,2021-12,120,26.0,99.23,22,616.58,78.0,579.07,1849.08,71
1145,2021-12,125,21244.0,44764.13,15320,197426.73,19666.0,48744.020000000004,196488.89,13826
1146,2021-12,127,213.0,1332.16,220,5474.87,3053.0,23342.2,70905.35,2398
1147,2021-12,128,15.0,213.25,31,827.27,174.0,1159.84,3581.46,124
1148,2021-12,137,54375.0,310544.18,40837,473648.05,56712.0,378923.18,452712.32,42773
1149,2021-12,140,84911.0,300617.63,64254,750716.28,86474.0,338721.73,719590.25,65167
1150,2021-12,141,119486.0,262381.67000000004,88163,907041.6,120697.0,315930.09,889814.2,87884
1151,2021-12,142,156722.0,321368.57,111846,1211512.54,129502.0,280723.61,983792.11,92923
1152,2021-12,143,53260.0,171148.78000000003,40433,448397.08,66572.0,136144.53,545069.28,49465
1153,2021-12,144,38162.0,139636.09,26203,342514.48,41436.0,87734.59,389906.11,28022
1154,2021-12,148,38102.0,433726.89,27190,373322.29,42528.0,104414.8,437071.95,29524
1155,2021-12,151,41835.0,375730.78,32084,374344.04,44276.0,93383.19,391488.37,32823
1156,2021-12,152,3221.0,8422.07,2518,35056.66,6389.0,117273.75,78553.42,4885
1157,2021-12,153,34.0,350.21,51,1433.95,117.0,1371.95,4367.77,119
1158,2021-12,158,30632.0,62009.09,21663,278482.02,40708.0,77979.97,345927.0,28560
1159,2021-12,161,179193.0,310886.75,122052,1505717.8699999999,173766.0,402961.64999999997,1452899.58,120702
1160,2021-12,162,148402.0,339647.48000000004,105229,1249097.02,121627.0,243721.64,1023140.03,87180
1161,2021-12,163,137441.0,348204.2,95260,1159427.77,114855.0,204954.95,982393.22,79861
1162,2021-12,164,103717.0,183483.36000000002,71167,874796.25,97884.0,228170.25,874909.96,66080
1163,2021-12,166,23454.0,348629.63,18178,245097.19,31875.0,540030.96,318929.04,23903
1164,2021-12,170,131404.0,237816.58000000002,95382,1125108.51,126963.0,610161.36,1046234.27,91453
1165,2021-12,186,141508.0,253862.04,101241,1243766.54,102551.0,285632.05,813781.38,71651
1166,2021-12,194,128.0,783.6,118,4826.85,310.0,1691.55,6512.68,235
1167,2021-12,202,134.0,657.47,125,3265.27,2331.0,10652.87,37597.43,1651
1168,2021-12,209,7513.0,24715.44,5461,94962.11,11878.0,43075.43,154838.46,8341
1169,2021-12,211,33650.0,145063.49,23104,296689.23,39952.0,84849.54000000001,359412.8,27292
1170,2021-12,224,6156.0,14266.68,4966,64383.06,16264.0,35118.38,148349.08,12035
1171,2021-12,229,95666.0,189964.4,69853,743563.69,94404.0,286403.08,731352.09,68050
1172,2021-12,230,154454.0,399556.56,100670,1420839.39,153398.0,548671.53,1463467.31,97733
1173,2021-12,231,58232.0,399264.86,41977,597792.71,61218.0,389518.95,654521.15,43775
1174,2021-12,232,8848.0,138801.58000000002,6118,98926.17,25173.0,96111.04,266529.14,17645
1175,2021-12,233,55494.0,109249.78,40194,493148.53,65104.0,137831.63,550100.62,47029
1176,2021-12,234,114671.0,326148.12,81837,914777.22,99974.0,160734.4,750836.98,71095
1177,2021-12,236,194075.0,317268.64,143323,1478912.0,197780.0,430333.31,1413308.82,144739
1178,2021-12,237,217735.0,385355.41000000003,158624,1547298.2,186450.0,452877.5,1282124.91,136137
1179,2021-12,238,94060.0,282932.83,70729,790970.32,105160.0,349265.91000000003,868289.79,76984
1180,2021-12,239,131471.0,558768.85,95394,1027745.54,126563.0,481975.3,999286.53,91403
1181,2021-12,243,473.0,123726.94000000002,516,12851.289999999999,8440.0,176658.74999999997,172416.02,6258
1182,2021-12,244,3624.0,14142.55,2968,54732.06,14241.0,215406.00999999998,254421.73,11005
1183,2021-12,246,62907.0,111852.73,43497,532896.17,71164.0,122271.98,565862.7,50149
1184,2021-12,249,89653.0,162012.4,64667,746788.91,71229.0,117968.34,550730.33,50719
1185,2021-12,261,26313.0,76090.36,16728,293783.65,23932.0,86949.25,302459.13,15717
1186,2021-12,262,56562.0,110639.99,43076,489491.49,67478.0,179261.17,571857.32,49714
1187,2021-12,263,95576.0,343857.91,70453,760596.59,94451.0,367753.2,745842.09,69182
