,Unnamed: 0,Date,PU_passenger,PUTripDistance_count,PickUp_count,PU_fare,PUT_fare,LocationID,DO_passenger,DOTripDistance_count,DropOff_count,DO_fare,DOT_fare,Year
20221,71743,2021-11-05,4619.0,7393.03,3373,38490.43,59525.84,234,4125.0,84342.55,3019,32252.02,50680.55,2021
20222,71745,2021-11-05,8255.0,12656.54,6079,65248.46,101560.78,236,8266.0,11819.74,6153,61413.58,97197.71,2021
20223,71746,2021-11-05,9044.0,12578.69,6632,68145.37,106851.01,237,8058.0,10367.36,5841,56191.97,89881.24,2021
20224,71747,2021-11-05,3697.0,7063.97,2872,33126.97,50110.91,238,4216.0,7698.95,3110,35943.03,55248.3,2021
20225,71748,2021-11-05,5582.0,8802.92,3966,43251.18,67436.38,239,5083.0,8709.44,3715,42012.25,65940.25,2021
20226,71752,2021-11-05,7.0,96.77,14,377.34,463.42,243,283.0,1792.41,216,6104.83,7768.23,2021
20227,71753,2021-11-05,142.0,450.64,117,1830.7,2260.32,244,508.0,2819.37,412,9803.68,12664.17,2021
20228,71754,2021-11-05,3088.0,5339.55,2214,26959.84,40802.0,246,3791.0,6272.37,2640,31294.14,47559.4,2021
20229,71757,2021-11-05,4252.0,7319.51,2993,35310.23,54245.61,249,3439.0,5294.96,2422,27070.9,42635.83,2021
20230,71766,2021-11-05,760.0,2327.54,534,9406.47,13219.9,261,688.0,2605.82,494,9766.56,13598.09,2021
20231,71767,2021-11-05,2451.0,5089.03,1859,21893.91,33339.75,262,2639.0,5102.77,1922,22906.71,35245.12,2021
20232,71768,2021-11-05,3990.0,7515.98,2979,34289.0,52749.45,263,3909.0,7084.8,2857,31833.91,49801.22,2021
20233,71773,2021-11-06,336.0,770.28,275,3628.04,5342.6900000000005,4,904.0,1967.52,644,8685.51,12738.0,2021
20234,71777,2021-11-06,82.0,18438.64,57,1123.57,1518.64,12,97.0,249.01,59,1015.5,1334.16,2021
20235,71778,2021-11-06,1215.0,3141.43,806,12444.04,17649.32,13,1649.0,4779.04,1082,17014.29,24036.33,2021
20236,71788,2021-11-06,561.0,1211.58,425,5427.34,7529.54,24,685.0,1534.01,483,6196.93,8813.3,2021
20237,71803,2021-11-06,553.0,1319.28,440,5562.19,7287.22,41,1253.0,3420.61,914,13373.08,18383.62,2021
20238,71804,2021-11-06,197.0,483.25,166,2241.41,2739.27,42,736.0,2736.98,565,9804.02,12762.54,2021
20239,71805,2021-11-06,3785.0,5747.33,2459,28385.19,42433.41,43,2901.0,22356.3,1911,20377.29,30982.95,2021
20240,71807,2021-11-06,276.0,717.42,210,3041.37,4263.13,45,510.0,1209.4,360,5554.9,7716.42,2021
20241,71809,2021-11-06,6494.0,11680.11,4392,54514.55,80789.96,48,6266.0,10746.5,4131,51413.07,76731.94,2021
20242,71811,2021-11-06,1627.0,3122.39,1206,14600.36,21731.98,50,2274.0,3903.08,1604,18520.45,27784.79,2021
20243,71827,2021-11-06,5337.0,8458.62,3496,42109.14,62643.17,68,5195.0,8611.57,3526,40870.39,62305.42,2021
20244,71832,2021-11-06,555.0,70662.84,459,5994.87,7809.02,74,1352.0,3164.11,1015,12464.38,17275.6,2021
20245,71833,2021-11-06,1152.0,2237.26,827,9677.34,13266.69,75,2028.0,4227.56,1485,17109.51,24687.07,2021
20246,71837,2021-11-06,8292.0,14420.21,5712,65075.84,99231.1,79,6065.0,9659.74,4119,47522.79,72524.83,2021
20247,71844,2021-11-06,1087.0,3103.55,784,12042.41,17177.46,87,1426.0,4336.66,1018,16109.46,23092.34,2021
20248,71845,2021-11-06,570.0,1577.88,360,5954.92,8177.4,88,662.0,2107.48,460,7484.26,10351.57,2021
20249,71847,2021-11-06,4173.0,6400.9,2879,31610.3,48217.64,90,3151.0,4504.49,2178,22306.37,35041.66,2021
20250,71854,2021-11-06,2730.0,4424.13,1835,21604.32,32015.55,100,2309.0,3827.98,1548,19344.3,28603.03,2021
20251,71858,2021-11-06,5127.0,8033.39,3505,38056.4,58529.92,107,4406.0,6196.94,2956,30543.28,47758.02,2021
20252,71861,2021-11-06,2849.0,4753.36,2025,23381.07,35443.92,113,2301.0,3940.54,1646,19120.6,29033.61,2021
20253,71862,2021-11-06,3710.0,6106.77,2484,28906.47,43859.47,114,2657.0,4103.01,1758,20899.34,31347.84,2021
20254,71863,2021-11-06,144.0,465.16,120,1931.35,2461.09,116,445.0,1902.48,346,6698.29,8868.37,2021
20255,71867,2021-11-06,0.0,14.66,2,84.01,104.21,120,10.0,38.11,7,137.7,169.68,2021
20256,71872,2021-11-06,1277.0,2125.27,857,10060.71,15171.85,125,969.0,1858.55,657,8356.85,12448.57,2021
20257,71874,2021-11-06,22.0,116.83,18,427.44,508.54,127,159.0,1064.47,115,3258.47,4120.13,2021
20258,71875,2021-11-06,2.0,16.98,3,58.55,77.61,128,35.0,244.48,26,756.49,991.3,2021
20259,71884,2021-11-06,2410.0,3904.2,1674,17753.99,27268.39,137,2714.0,4090.56,1923,19539.5,30652.33,2021
20260,71887,2021-11-06,2616.0,5033.21,1874,21105.45,31709.84,140,2979.0,5247.63,2088,23089.53,35216.36,2021
20261,71888,2021-11-06,5238.0,33427.37,3701,38830.86,59597.62,141,5373.0,7965.63,3666,36736.63,57458.74,2021
20262,71889,2021-11-06,6151.0,9770.06,4249,46636.24,70730.4,142,5310.0,7921.85,3689,38214.68,59221.52,2021
20263,71890,2021-11-06,2082.0,3459.05,1550,16640.48,25290.87,143,2557.0,4380.28,1813,20506.44,31264.15,2021
20264,71891,2021-11-06,2206.0,3893.87,1496,18561.18,27486.23,144,2264.0,4001.41,1503,19874.32,28818.46,2021
20265,71895,2021-11-06,3324.0,6896.74,2307,29208.23,43695.75,148,2876.0,106759.05,1940,25989.2,38147.18,2021
20266,71898,2021-11-06,1769.0,3184.51,1285,14752.23,21104.85,151,1825.0,3629.01,1307,15267.27,22410.94,2021
20267,71899,2021-11-06,178.0,376.54,130,1494.26,1902.31,152,327.0,876.5600000000001,224,3285.68,4341.84,2021
20268,71900,2021-11-06,3.0,23.05,4,123.61,147.66,153,7.0,101.01,10,335.88,427.73,2021
20269,71903,2021-11-06,2011.0,3606.22,1406,17449.44,26208.93,158,2406.0,4208.88,1649,20093.93,30174.13,2021
20270,71906,2021-11-06,6503.0,9735.69,4240,47352.8,71419.28,161,5333.0,7561.54,3568,38644.56,58746.59,2021
20271,71907,2021-11-06,4729.0,7623.03,3220,36249.97,54625.1,162,4188.0,6440.77,2836,30653.85,47231.37,2021
20272,71908,2021-11-06,5046.0,7836.41,3438,39187.94,58826.27,163,4323.0,6682.04,2958,33046.58,50400.16,2021
20273,71909,2021-11-06,4011.0,6679.22,2763,31695.74,47922.53,164,3776.0,5977.23,2530,29474.42,44773.75,2021
20274,71911,2021-11-06,760.0,1753.09,575,7692.38,10540.48,166,1123.0,3049.24,829,11893.78,16683.12,2021
20275,71915,2021-11-06,5379.0,8448.77,3663,40418.13,61822.06,170,5336.0,8284.32,3729,40298.41,62352.52,2021
20276,71929,2021-11-06,5090.0,8485.81,3527,43806.64,64300.0,186,4215.0,5922.38,2893,31433.93,47713.2,2021
20277,71936,2021-11-06,2.0,43.13,6,199.68,264.25,194,71.0,250.78,51,906.01,1583.12,2021
20278,71943,2021-11-06,3.0,19.87,4,78.37,119.78,202,63.0,287.81,51,1087.2,1398.52,2021
20279,71948,2021-11-06,369.0,956.26,251,3724.12,5265.62,209,568.0,1651.05,400,6361.73,9158.12,2021
20280,71950,2021-11-06,1905.0,3509.72,1316,16223.89,24131.11,211,2084.0,3879.3,1423,18251.38,26816.11,2021
20281,71961,2021-11-06,328.0,101961.98,263,3129.62,4652.57,224,731.0,1333.98,526,6147.46,9248.93,2021
20282,71966,2021-11-06,4006.0,6577.11,2874,30153.08,46152.99,229,4154.0,6468.04,2931,30638.23,47496.43,2021
20283,71967,2021-11-06,5532.0,10348.73,3673,48316.99,70641.27,230,5744.0,9584.65,3732,48180.99,71002.28,2021
20284,71968,2021-11-06,2983.0,6224.09,2107,26881.66,39619.37,231,3079.0,6151.4,2064,26847.58,39609.66,2021
20285,71969,2021-11-06,315.0,1011.85,254,4267.75,5861.31,232,1038.0,2608.66,724,10675.19,15121.05,2021
20286,71970,2021-11-06,2413.0,3926.74,1667,18459.37,28020.29,233,3284.0,5137.94,2271,24198.9,37458.85,2021
20287,71971,2021-11-06,5363.0,7936.52,3665,40177.01,61263.6,234,4731.0,6804.38,3210,33792.88,52210.06,2021
20288,71973,2021-11-06,6840.0,9854.56,4702,47848.97,73758.16,236,6932.0,10420.76,4791,47084.44,74027.53,2021
20289,71974,2021-11-06,8108.0,11283.76,5591,55754.46,86396.64,237,7082.0,9259.62,4996,46152.88,73334.03,2021
20290,71975,2021-11-06,3687.0,6024.36,2578,28330.99,42354.39,238,3860.0,7146.66,2667,30425.59,46314.84,2021
20291,71976,2021-11-06,5859.0,9227.91,4032,43691.83,66820.18000000001,239,5343.0,8658.18,3663,39663.32,61324.07,2021
20292,71979,2021-11-06,21.0,55.25,17,265.7,337.64,243,276.0,1782.21,207,5727.8,7365.19,2021
20293,71980,2021-11-06,78.0,374.99,82,1639.78,2028.21,244,546.0,2810.55,401,9326.25,11877.78,2021
20294,71981,2021-11-06,3812.0,6705.6,2584,31953.04,47148.39,246,4179.0,6947.37,2870,32856.64,49473.58,2021
20295,71984,2021-11-06,6135.0,9885.64,4162,47757.01,72885.75,249,4573.0,6479.64,3146,33556.32,52129.92,2021
20296,71993,2021-11-06,1098.0,3008.46,743,11889.91,16540.95,261,931.0,2799.44,613,10124.01,14267.05,2021
20297,71994,2021-11-06,2093.0,4177.87,1490,18076.72,27017.86,262,2739.0,5210.13,1882,22110.74,33733.52,2021
20298,71995,2021-11-06,4584.0,8203.62,3213,35589.58,54210.49,263,4232.0,7697.36,2958,32865.91,50444.52,2021
20299,72000,2021-11-07,294.0,779.56,238,3275.33,4847.17,4,820.0,1691.57,564,6997.67,10376.03,2021
20300,72006,2021-11-07,68.0,205.71,43,772.84,1055.62,12,208.0,628.88,136,2235.28,3163.3,2021
20301,72007,2021-11-07,783.0,2541.18,531,9524.7,13278.25,13,1115.0,3729.88,766,13001.55,18391.37,2021
20302,72016,2021-11-07,461.0,1026.9,346,4470.12,6236.05,24,555.0,1465.23,400,5869.46,8294.73,2021
20303,72030,2021-11-07,679.0,1382.8,482,6002.31,7844.93,41,1138.0,3076.3,826,12164.55,16410.09,2021
20304,72031,2021-11-07,157.0,491.55,137,2135.92,2713.14,42,632.0,2632.79,506,9658.04,12744.88,2021
20305,72032,2021-11-07,1058.0,1816.34,732,8099.05,12208.93,43,1189.0,77056.25,805,8698.37,13332.78,2021
20306,72034,2021-11-07,238.0,544.84,163,2363.03,3370.61,45,440.0,930.2,305,4000.38,5741.32,2021
20307,72037,2021-11-07,5498.0,12673.13,3896,53252.46,78874.93000000001,48,4516.0,8045.14,3105,36421.53,55363.18,2021
20308,72039,2021-11-07,1414.0,3406.74,1032,13969.3,20597.07,50,1746.0,3228.3,1247,14060.37,21439.89,2021
20309,72054,2021-11-07,4119.0,8539.21,2916,37366.11,55698.64,68,3666.0,6363.49,2529,28144.97,43647.69,2021
20310,72059,2021-11-07,636.0,1464.43,483,6601.6,8739.73,74,1551.0,4287.23,1101,16882.77,23311.37,2021
20311,72060,2021-11-07,1022.0,2103.45,752,9577.53,13056.81,75,1855.0,4301.24,1317,16530.99,23822.1,2021
20312,72064,2021-11-07,6499.0,12973.22,4581,53622.37,81624.48,79,4140.0,7657.48,2875,33024.42,50565.25,2021
20313,72071,2021-11-07,794.0,2598.05,568,9832.19,13719.9,87,1390.0,4412.68,967,15719.82,22712.09,2021
20314,72072,2021-11-07,413.0,1418.96,279,5046.65,6915.21,88,1053.0,3929.78,787,13466.71,18945.87,2021
20315,72074,2021-11-07,2946.0,5461.76,2114,23708.96,36450.62,90,2385.0,4184.66,1665,17785.46,28230.63,2021
20316,72082,2021-11-07,2223.0,4782.05,1501,20666.18,30483.15,100,1602.0,3043.98,1147,13684.9,20807.21,2021
20317,72086,2021-11-07,4056.0,7348.33,2858,31379.88,48528.11,107,3324.0,5833.77,2343,25157.08,39815.01,2021
20318,72089,2021-11-07,2027.0,3767.92,1401,16092.36,24511.17,113,1673.0,3095.8,1173,13091.78,20414.61,2021
20319,72090,2021-11-07,2894.0,5504.97,1990,23352.84,35482.090000000004,114,1655.0,2942.3,1148,12853.46,19721.36,2021
20320,72092,2021-11-07,162.0,598.96,141,2416.26,3119.13,116,478.0,2053.59,348,7177.6,9617.81,2021
20321,72095,2021-11-07,1.0,6.94,2,33.39,56.95,120,13.0,78.2,8,228.5,278.45,2021
20322,72099,2021-11-07,984.0,1992.65,679,8706.01,13049.18,125,679.0,1473.41,467,6298.2,9309.99,2021
20323,72101,2021-11-07,7.0,149271.38999999998,9,275.31,325.09,127,125.0,964.86,92,2925.82,3741.19,2021
20324,72110,2021-11-07,1869.0,3777.02,1383,15342.41,23603.46,137,2155.0,3724.35,1521,16240.34,25520.42,2021
20325,72113,2021-11-07,1358.0,3407.33,1014,14128.56,20757.53,140,1853.0,4696.53,1343,18676.64,27942.66,2021
20326,72114,2021-11-07,3667.0,6307.55,2554,28114.33,42903.87,141,4160.0,7435.29,2922,32026.91,49619.6,2021
20327,72115,2021-11-07,3255.0,6462.36,2183,28856.21,42780.5,142,2767.0,5018.95,1947,23064.68,34935.73,2021
20328,72116,2021-11-07,1715.0,3555.26,1246,15947.78,23707.12,143,1803.0,4040.61,1335,17500.27,26246.83,2021
20329,72117,2021-11-07,1680.0,3406.45,1169,14644.24,21645.91,144,1491.0,2930.99,1011,12718.6,18776.76,2021
20330,72121,2021-11-07,2861.0,81606.2,1962,26713.29,39219.28,148,1864.0,3768.5,1286,16301.79,24078.39,2021
20331,72124,2021-11-07,1190.0,2600.47,889,11330.15,15804.83,151,1242.0,3256.15,917,12811.47,18516.51,2021
20332,72125,2021-11-07,135.0,289.5,95,1224.54,1518.51,152,202.0,882.17,161,3019.73,3992.74,2021
20333,72126,2021-11-07,0.0,11.52,1,41.8,51.9,153,4.0,59.45,4,175.39,212.67,2021
20334,72130,2021-11-07,1400.0,2679.1,944,11680.52,17588.13,158,1684.0,3090.95,1108,13350.37,20367.8,2021
20335,72132,2021-11-07,3885.0,7556.23,2547,31988.91,47998.93,161,3191.0,5188.5,2147,23491.45,36138.51,2021
20336,72133,2021-11-07,3609.0,7499.92,2471,31301.16,46923.23,162,2681.0,4875.54,1877,20891.84,32471.1,2021
20337,72134,2021-11-07,3270.0,7216.46,2241,30458.55,45375.4,163,2766.0,5012.97,1856,22669.46,34386.15,2021
20338,72135,2021-11-07,3309.0,6843.46,2296,29243.12,44134.35,164,2550.0,4998.35,1762,21201.96,32760.62,2021
20339,72137,2021-11-07,657.0,1616.23,522,7056.11,9522.58,166,911.0,2642.43,669,10234.92,14268.38,2021
20340,72141,2021-11-07,3922.0,7839.14,2775,33695.84,51246.94,170,4171.0,6945.79,2912,31275.98,49203.8,2021
20341,72151,2021-11-07,4840.0,9156.28,3380,40831.38,61360.5,186,3862.0,5685.77,2611,26742.24,41477.59,2021
20342,72158,2021-11-07,13.0,50.08,12,304.76,415.23,194,76.0,243.74,47,874.23,1453.21,2021
20343,72165,2021-11-07,3.0,39.89,4,114.55,125.16,202,73.0,388.18,53,1305.14,1628.16,2021
20344,72170,2021-11-07,308.0,1016.84,214,3727.47,5259.6,209,485.0,1557.12,326,5546.88,7897.52,2021
20345,72172,2021-11-07,1477.0,2954.25,991,12477.58,18348.04,211,1338.0,2677.34,920,11484.18,17009.77,2021
20346,72183,2021-11-07,241.0,621.8,187,2526.39,3682.04,224,638.0,1317.38,443,5289.16,8177.71,2021
20347,72188,2021-11-07,3341.0,6275.31,2357,27073.06,41276.7,229,3532.0,6250.45,2519,27478.18,42759.06,2021
20348,72189,2021-11-07,4506.0,11903.72,3019,46581.28,68298.19,230,3784.0,7998.81,2510,33595.1,51058.54,2021
20349,72190,2021-11-07,2203.0,5024.68,1553,21387.91,31332.87,231,2212.0,5314.05,1504,21016.95,30850.98,2021
20350,72191,2021-11-07,235.0,784.15,197,3144.3,4388.34,232,744.0,2146.91,558,8286.4,11756.97,2021
20351,72192,2021-11-07,1835.0,3837.22,1314,16163.49,24414.32,233,2533.0,4591.71,1779,19798.13,30801.79,2021
20352,72193,2021-11-07,3557.0,6119.4,2425,27099.55,41510.86,234,2898.0,4761.18,2013,21298.94,33516.1,2021
20353,72195,2021-11-07,4665.0,7515.59,3258,34774.35,53435.07,236,4476.0,8386.97,3198,34992.88,54128.97,2021
20354,72196,2021-11-07,4682.0,7199.6,3281,33404.33,51765.74,237,4336.0,155846.12999999998,3019,30254.49,47440.67,2021
20355,72197,2021-11-07,2557.0,5349.03,1918,23340.86,34590.74,238,2810.0,6572.23,1985,26366.35,39171.27,2021
20356,72198,2021-11-07,3746.0,7299.89,2631,33084.67,49703.66,239,3536.0,7451.43,2517,31755.57,48105.32,2021
20357,72202,2021-11-07,32.0,126.43,23,567.64,694.6600000000001,243,365.0,2050.98,228,6394.57,8266.3,2021
20358,72203,2021-11-07,97.0,453.1,93,1862.15,2308.35,244,481.0,55025.4,391,9348.79,12044.58,2021
20359,72204,2021-11-07,2045.0,3770.12,1421,16845.85,25261.54,246,2354.0,3893.22,1664,17822.7,27457.48,2021
20360,72207,2021-11-07,4523.0,8379.31,3147,35913.98,55152.77,249,3082.0,5228.93,2157,23402.65,36443.52,2021
20361,72218,2021-11-07,792.0,2344.81,527,8835.4,12231.08,261,740.0,2794.01,516,9361.63,13168.72,2021
20362,72219,2021-11-07,857.0,2739.65,665,10748.95,15490.56,262,1575.0,5279.83,1179,19474.23,29049.66,2021
20363,72220,2021-11-07,3435.0,6333.35,2353,27409.37,41316.93,263,3694.0,7335.08,2549,29871.06,45390.85,2021
20364,72225,2021-11-08,64.0,250.96,72,1183.43,1603.56,4,421.0,1128.5,316,4546.93,6607.65,2021
20365,72231,2021-11-08,70.0,173.91,35,671.94,922.94,12,50.0,170.91,33,644.1,899.7,2021
20366,72232,2021-11-08,734.0,2659.7,571,10007.4,14130.17,13,1098.0,4560.22,799,15607.37,21825.42,2021
20367,72242,2021-11-08,449.0,840.72,330,3969.03,5592.88,24,474.0,1249.06,375,5083.0,7430.39,2021
20368,72257,2021-11-08,430.0,1018.84,350,4626.09,6061.5,41,896.0,2904.18,689,11362.35,15649.64,2021
20369,72258,2021-11-08,154.0,542.25,135,2453.58,3000.86,42,623.0,2385.22,493,9156.76,11991.21,2021
20370,72259,2021-11-08,2934.0,4718.98,2042,23000.71,35165.270000000004,43,2361.0,3515.01,1619,17309.87,26796.94,2021
20371,72261,2021-11-08,116.0,403.1,100,1704.33,2269.59,45,265.0,22047.96,202,3682.76,5019.76,2021
20372,72263,2021-11-08,3862.0,7521.84,2828,34162.9,51359.38,48,3486.0,8591.2,2574,35401.67,53498.85,2021
20373,72265,2021-11-08,953.0,2272.94,751,9288.21,13890.23,50,1411.0,2630.46,1090,12099.26,18858.31,2021
20374,72280,2021-11-08,3160.0,6038.12,2305,28355.15,42759.4,68,3158.0,6589.62,2336,29189.64,44941.65,2021
20375,72285,2021-11-08,385.0,21897.91,312,3869.8,5046.04,74,1061.0,2442.12,797,10182.64,14021.51,2021
20376,72286,2021-11-08,1016.0,2364.5,800,9951.77,13681.46,75,1926.0,4190.72,1513,18606.99,26748.99,2021
20377,72289,2021-11-08,2270.0,4515.31,1679,19586.51,29698.33,79,2210.0,5290.38,1665,21745.76,33150.93,2021
20378,72296,2021-11-08,552.0,1931.54,422,7307.41,10317.29,87,839.0,3659.63,590,12464.24,17587.15,2021
20379,72297,2021-11-08,299.0,1228.43,221,4291.16,6015.6,88,417.0,1797.47,309,6250.24,8557.41,2021
20380,72299,2021-11-08,2260.0,3793.75,1683,18167.83,28186.22,90,1710.0,3303.01,1269,14422.84,23005.81,2021
20381,72307,2021-11-08,2736.0,5000.65,1953,22928.13,34993.78,100,2202.0,4438.43,1618,20089.33,30920.12,2021
20382,72311,2021-11-08,2951.0,5485.0,2219,25258.76,38769.42,107,2610.0,91553.37,2018,23383.88,36679.12,2021
20383,72314,2021-11-08,1791.0,3180.86,1353,15532.14,23825.27,113,1805.0,3745.56,1416,16840.77,26123.0,2021
20384,72315,2021-11-08,1274.0,2624.45,953,11367.42,17325.96,114,1191.0,2541.89,883,11232.76,17063.79,2021
20385,72317,2021-11-08,117.0,309.03,93,1439.95,1785.47,116,343.0,1515.47,271,5543.39,7377.46,2021
20386,72325,2021-11-08,695.0,1644.01,514,6697.92,9989.95,125,599.0,2117.23,457,7979.16,11617.44,2021
20387,72327,2021-11-08,6.0,16.2,6,118.0,147.43,127,92.0,802.32,78,2451.55,3154.37,2021
20388,72328,2021-11-08,1.0,18.3,1,45.2,46.0,128,4.0,55.98,5,165.51,205.48,2021
20389,72337,2021-11-08,1830.0,3742.03,1412,16644.03,25043.32,137,1804.0,3202.2,1388,15038.99,23170.17,2021
20390,72340,2021-11-08,3620.0,6910.57,2682,31477.66,47217.55,140,3320.0,18439.13,2623,29134.25,44414.94,2021
20391,72341,2021-11-08,3804.0,6190.39,2876,29270.13,45753.77,141,3898.0,6278.65,2949,29860.99,47701.53,2021
20392,72342,2021-11-08,4568.0,7822.57,3458,37917.94,58892.01,142,3974.0,6579.03,2970,31794.46,50089.19,2021
20393,72343,2021-11-08,1834.0,3208.6,1428,15560.32,23922.52,143,2230.0,4157.74,1703,19121.12,29580.69,2021
20394,72344,2021-11-08,870.0,1981.08,667,8698.62,12829.53,144,1000.0,2594.42,735,10981.29,15944.93,2021
20395,72348,2021-11-08,577.0,2204.69,418,6731.27,9532.77,148,919.0,2967.4,671,11512.56,16498.8,2021
20396,72350,2021-11-08,1297.0,2514.26,1003,11533.72,16487.09,151,1394.0,2866.54,1048,12489.15,18560.05,2021
20397,72351,2021-11-08,110.0,241.56,85,1123.67,1398.86,152,216.0,713.65,173,2778.93,3619.71,2021
20398,72352,2021-11-08,0.0,33.47,2,113.9,127.55,153,4.0,100.72,6,300.91,343.41,2021
20399,72355,2021-11-08,786.0,1941.36,623,8048.64,12131.49,158,1280.0,3406.81,952,11971.79,18275.89,2021
20400,72357,2021-11-08,6988.0,12692.62,5203,60842.39,94265.88,161,5923.0,10092.66,4515,48593.12,76438.93000000001,2021
20401,72358,2021-11-08,5000.0,9092.2,3824,43071.82,68192.96,162,4192.0,7764.97,3175,35745.87,56237.17,2021
20402,72359,2021-11-08,4657.0,9142.61,3436,41488.02,63737.54,163,3688.0,7317.09,2813,33177.26,51485.14,2021
20403,72360,2021-11-08,3028.0,5601.26,2224,26313.49,40549.28,164,2885.0,6940.1,2098,28971.57,44748.0,2021
20404,72362,2021-11-08,753.0,1735.34,614,7850.58,10908.12,166,1161.0,2845.07,878,11737.97,16699.58,2021
20405,72366,2021-11-08,4402.0,7934.5,3357,37989.92,58891.1,170,4049.0,7716.94,3197,35556.38,56034.68,2021
20406,72378,2021-11-08,5031.0,9042.5,3856,44748.47,67916.35,186,3353.0,5752.03,2451,27450.6,43031.0,2021
20407,72384,2021-11-08,5.0,48.76,7,241.73,326.62,194,18.0,134.91,13,357.4,555.78,2021
20408,72391,2021-11-08,8.0,56.42,9,190.8,230.7,202,65.0,363.9,55,1277.8,1623.65,2021
20409,72396,2021-11-08,177.0,725.66,138,2737.03,3726.12,209,329.0,1391.95,231,4950.5,6837.75,2021
20410,72398,2021-11-08,845.0,1719.09,609,7594.7,11380.17,211,1048.0,2621.21,789,11112.2,16464.9,2021
20411,72409,2021-11-08,151.0,340.52,129,1494.58,2264.93,224,472.0,1083.97,354,4464.02,6916.02,2021
20412,72414,2021-11-08,2938.0,4949.59,2209,22924.59,35714.47,229,2918.0,5122.02,2194,23705.37,37428.32,2021
20413,72415,2021-11-08,4600.0,11195.78,3269,47606.16,71571.39,230,4218.0,10615.3,2922,43254.25,66848.55,2021
20414,72416,2021-11-08,1633.0,4562.03,1299,18821.85,27378.51,231,1982.0,6351.69,1529,25120.36,36085.71,2021
20415,72417,2021-11-08,111.0,371.6,93,1631.78,2203.55,232,616.0,1889.0,455,7446.47,10402.88,2021
20416,72418,2021-11-08,1757.0,3629.69,1321,16262.61,24752.73,233,2036.0,3787.61,1517,16904.71,26516.38,2021
20417,72419,2021-11-08,3598.0,5872.57,2749,28965.37,45480.7,234,3146.0,5686.75,2423,26033.91,41551.55,2021
20418,72421,2021-11-08,6924.0,10612.44,5280,54382.94,85430.83,236,7333.0,11022.54,5562,54554.83,87507.87,2021
20419,72422,2021-11-08,7689.0,10928.63,5831,56975.25,90905.01,237,6961.0,9214.09,5193,49655.33,79717.87,2021
20420,72423,2021-11-08,3161.0,18097.03,2424,26830.0,40975.26,238,3627.0,7069.48,2697,31400.15,48579.43,2021
20421,72424,2021-11-08,4091.0,7495.01,3090,34687.29,54097.7,239,3980.0,7692.9,3012,33815.87,53249.63,2021
20422,72428,2021-11-08,26.0,175.21,28,702.12,871.55,243,267.0,1766.61,202,5554.83,7327.89,2021
20423,72429,2021-11-08,111.0,415.48,93,1630.19,2042.04,244,404.0,2262.91,326,7718.79,9944.14,2021
20424,72430,2021-11-08,1585.0,2924.85,1183,13700.61,20986.8,246,2096.0,113843.59,1582,18562.85,28823.48,2021
20425,72433,2021-11-08,2367.0,4268.1,1770,19506.74,30171.95,249,1974.0,3647.8,1486,16470.87,25938.1,2021
20426,72444,2021-11-08,635.0,2093.08,453,8113.62,11302.51,261,614.0,3024.56,457,10092.91,14036.3,2021
20427,72445,2021-11-08,1949.0,3800.59,1518,16991.25,26105.41,262,2267.0,4727.22,1755,20441.64,31864.76,2021
20428,72446,2021-11-08,2781.0,5191.95,2128,23205.5,35828.01,263,2902.0,5408.17,2172,23688.75,37448.04,2021
20429,72451,2021-11-09,64.0,211.85,64,957.98,1352.67,4,391.0,1138.59,340,4704.05,6837.81,2021
20430,72456,2021-11-09,71.0,208.37,40,733.5,1021.39,12,44.0,147.93,33,587.04,788.42,2021
20431,72457,2021-11-09,907.0,3405.41,700,11950.68,17174.65,13,1207.0,4945.34,921,17760.58,24988.6,2021
20432,72468,2021-11-09,474.0,954.14,348,4458.65,6227.64,24,557.0,1280.6,435,5314.9,7783.28,2021
20433,72482,2021-11-09,410.0,1001.8,341,4730.24,6221.93,41,947.0,2580.08,737,10824.11,15092.51,2021
20434,72483,2021-11-09,115.0,364.54,109,1801.19,2144.57,42,552.0,2167.16,448,8635.91,11122.25,2021
20435,72484,2021-11-09,3137.0,4845.99,2229,25523.81,38654.58,43,2335.0,3669.06,1679,19001.69,29126.17,2021
20436,72486,2021-11-09,133.0,429.89,112,1957.27,2674.55,45,288.0,919.02,233,3740.33,5225.3,2021
20437,72488,2021-11-09,4393.0,8032.07,3278,37730.09,57846.53,48,3994.0,8837.69,2914,39372.99,59643.22,2021
20438,72490,2021-11-09,970.0,154121.59000000003,761,8836.41,13390.97,50,1455.0,2758.55,1096,12973.5,19922.11,2021
20439,72504,2021-11-09,3638.0,6782.62,2697,33135.8,49969.84,68,3585.0,7241.7,2626,33345.57,51074.92,2021
20440,72510,2021-11-09,358.0,733.01,308,4225.07,5376.0,74,1029.0,2460.24,816,11259.26,15244.64,2021
20441,72511,2021-11-09,1099.0,2247.69,857,10787.13,14902.13,75,2210.0,191694.53,1695,21505.34,31405.44,2021
20442,72515,2021-11-09,2734.0,5509.54,2083,24704.46,37622.47,79,2521.0,5525.04,1913,23772.75,36604.68,2021
20443,72522,2021-11-09,722.0,2655.46,573,9933.23,14097.17,87,921.0,3925.16,702,14026.22,19652.98,2021
20444,72523,2021-11-09,400.0,1500.87,294,5411.78,7434.1,88,467.0,2135.6,373,7397.36,10124.25,2021
